id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
517818,FL,INDIVIDUAL,10+ years,Duty Free World,A,MORTGAGE,2021-05-10,2021-05-16,2021-09-12,Fully Paid,2021-10-12,669255,home improvement,A5,60,Verified,60000.0,0.1044,297.73,0.0788,24000,37,16846
772458,NC,INDIVIDUAL,10+ years,Thomas Built Buses,A,MORTGAGE,2021-06-11,2021-01-16,2021-12-12,Fully Paid,2022-01-12,974392,home improvement,A3,36,Not Verified,95000.0,0.1324,154.37,0.0699,5000,35,5410
622190,CT,INDIVIDUAL,5 years,Demusz Mfg Inc.,B,OWN,2021-11-10,2021-08-12,2021-08-12,Fully Paid,2021-09-12,797411,major purchase,B4,36,Source Verified,27168.0,0.0287,241.97,0.0999,7500,6,8418
987816,CA,INDIVIDUAL,10+ years,U.S Postal Service,B,RENT,2021-11-11,2021-12-15,2021-06-14,Fully Paid,2021-07-14,1211811,Debt consolidation,B5,60,Verified,56508.0,0.1474,480.14,0.1269,21250,32,26822
1008323,AR,INDIVIDUAL,10+ years,Arkansas Department Of Correction,A,MORTGAGE,2021-11-11,2021-12-15,2021-12-14,Fully Paid,2022-01-14,1234988,car,A3,36,Not Verified,32468.8,0.2935,186.67,0.0751,6000,16,6714
593512,NY,INDIVIDUAL,5 years,CBNA,A,RENT,2021-10-10,2021-01-15,2021-10-13,Fully Paid,2021-11-13,762205,other,A5,36,Source Verified,18996.0,0.2129,62.57,0.0788,2000,13,2252
713509,FL,INDIVIDUAL,10+ years,Walgreens,C,RENT,2021-03-11,2021-05-16,2021-04-12,Fully Paid,2021-05-12,906748,Debt consolidation,C5,36,Source Verified,54000.0,0.1242,51.4,0.1417,1500,13,1685
1012794,OH,INDIVIDUAL,6 years,Uhaul International,A,MORTGAGE,2021-11-11,2021-06-12,2021-06-12,Fully Paid,2021-07-12,1239952,major purchase,A2,36,Source Verified,38400.0,0.1463,245.63,0.0662,8000,17,8285
491019,NY,INDIVIDUAL,10+ years,Oscar Gruss and Son,B,RENT,2021-03-10,2021-02-13,2021-10-12,Charged Off,2021-11-12,627250,other,B3,36,Not Verified,200000.0,0.0436,814.0,0.1062,25000,16,24691
710556,GA,INDIVIDUAL,10+ years,"Healthcare Staffing, Inc.",B,MORTGAGE,2021-03-11,2021-05-16,2021-04-14,Fully Paid,2021-05-14,903322,home improvement,B2,36,Source Verified,50000.0,0.1898,258.14,0.1,8000,25,9293
603674,NY,INDIVIDUAL,10+ years,st. raymond h.s.,A,RENT,2021-10-10,2021-01-15,2021-11-13,Fully Paid,2021-12-13,774587,Debt consolidation,A3,36,Source Verified,58296.0,0.0766,152.5,0.0617,5000,17,5491
510146,WV,INDIVIDUAL,10+ years,appleebees,C,OWN,2021-07-10,2021-05-16,2021-10-14,Fully Paid,2021-11-14,658665,Debt consolidation,C3,60,Source Verified,25000.0,0.1795,250.03,0.1398,10750,15,14848
1036828,FL,INDIVIDUAL,4 years,Hope Hospice,C,RENT,2021-12-11,2021-05-16,2021-05-16,Current,2021-06-16,1266509,Debt consolidation,C1,60,Not Verified,45000.0,0.1659,294.47,0.1349,12800,14,16487
629689,NV,INDIVIDUAL,8 years,Spring valley Medical Center,E,RENT,2021-12-10,2021-05-13,2021-12-12,Charged Off,2022-01-12,806767,Debt consolidation,E4,60,Verified,125000.0,0.1381,497.7,0.1706,20000,41,12745
614556,IL,INDIVIDUAL,10+ years,La Mantia Enterprises Inc.,B,MORTGAGE,2021-12-10,2021-05-16,2021-12-12,Charged Off,2022-01-12,788035,car,B5,60,Source Verified,52000.0,0.1015,133.91,0.1036,6250,22,3214
1058200,GA,INDIVIDUAL,4 years,Internal Revenue Service,C,MORTGAGE,2021-12-11,2021-07-15,2021-10-13,Fully Paid,2021-11-13,1289780,vacation,C2,36,Source Verified,111740.0,0.2062,171.55,0.1427,5000,50,5975
363367,NY,INDIVIDUAL,1 year,WPP company,D,RENT,2021-11-08,2021-03-11,2021-03-11,Fully Paid,2021-04-11,373300,Debt consolidation,D3,36,Not Verified,75000.0,0.1198,273.39,0.1399,8000,16,9696
1066789,CA,INDIVIDUAL,10+ years,Cajon Valley Union School District,B,RENT,2021-12-11,2021-05-16,2021-01-15,Fully Paid,2021-02-15,1300973,Debt consolidation,B4,36,Not Verified,43000.0,0.2057,446.1,0.1242,13350,15,16059
869606,AL,INDIVIDUAL,3 years,CFD Research Corporation,A,RENT,2021-09-11,2021-10-11,2021-10-11,Fully Paid,2021-11-11,1083492,wedding,A4,36,Source Verified,89004.0,0.0529,559.83,0.0749,18000,20,18113
986300,FL,INDIVIDUAL,1 year,Bayview Asset Management,B,MORTGAGE,2021-10-11,2021-10-12,2021-05-12,Fully Paid,2021-06-12,1210216,home improvement,B3,36,Verified,150000.0,0.0454,926.13,0.1171,28000,15,29543
645126,NY,INDIVIDUAL,< 1 year,,B,RENT,2021-01-11,2021-09-14,2021-01-14,Fully Paid,2021-02-14,825496,moving,B5,36,Verified,36000.0,0.2223,162.19,0.1036,5000,26,5839
450869,NY,INDIVIDUAL,8 years,hsbc,B,RENT,2021-10-09,2021-11-14,2021-12-12,Fully Paid,2022-01-12,555011,Debt consolidation,B2,36,Verified,35000.0,0.205,441.78,0.1148,13400,36,16026
627206,KS,INDIVIDUAL,< 1 year,ATK,D,RENT,2021-12-10,2021-03-16,2021-12-15,Fully Paid,2022-01-15,803700,Debt consolidation,D5,60,Verified,33600.0,0.0529,96.37,0.1557,4000,8,5781
968114,CA,INDIVIDUAL,10+ years,Conifer Health Solutions,A,RENT,2021-10-11,2021-05-16,2021-11-13,Charged Off,2021-12-13,1189063,small business,A4,36,Not Verified,75000.0,0.2449,212.0,0.079,6775,23,4822
1056155,CA,INDIVIDUAL,3 years,Kaiser Permanente,F,MORTGAGE,2021-12-11,2021-04-16,2021-01-14,Fully Paid,2021-02-14,1287930,Debt consolidation,F1,60,Not Verified,100000.0,0.1376,323.9,0.2089,12000,52,16265
726025,TX,INDIVIDUAL,4 years,Group 1 Auto,B,RENT,2021-04-11,2021-05-16,2021-05-14,Fully Paid,2021-06-14,921349,major purchase,B2,36,Source Verified,45000.0,0.2109,164.57,0.1,5100,10,5924
830119,MD,INDIVIDUAL,10+ years,Department of the Army,C,MORTGAGE,2021-07-11,2021-05-16,2021-03-12,Fully Paid,2021-04-12,1039265,Debt consolidation,C3,36,Verified,60785.0,0.2018,363.09,0.1399,10625,32,11432
347213,CA,INDIVIDUAL,10+ years,Web Service Company LLC,D,MORTGAGE,2021-05-08,2021-03-11,2021-10-10,Charged Off,2021-11-10,330591,credit card,D4,36,Not Verified,55000.0,0.2151,254.7,0.1355,7500,19,7463
618625,WI,INDIVIDUAL,10+ years,Art Institute,A,RENT,2021-11-10,2021-12-13,2021-12-13,Fully Paid,2022-01-13,792978,credit card,A5,36,Not Verified,47230.0,0.1334,207.38,0.0691,10950,15,7465
438922,FL,INDIVIDUAL,1 year,TM Floyd & Company,A,MORTGAGE,2021-09-09,2021-02-10,2021-12-09,Fully Paid,2022-01-09,529415,credit card,A3,36,Verified,108000.0,0.1269,218.54,0.0774,7000,16,7088
1001185,NY,INDIVIDUAL,2 years,"Kane Kessler, P.C.",A,RENT,2021-10-11,2021-05-16,2021-11-14,Fully Paid,2021-12-14,1227164,moving,A3,36,Not Verified,115000.0,0.0016,280.0,0.0751,9000,16,10080
518603,FL,INDIVIDUAL,9 years,State of Florida,C,MORTGAGE,2021-05-10,2021-05-13,2021-06-13,Fully Paid,2021-07-13,670363,Debt consolidation,C4,36,Not Verified,33685.0,0.2148,170.53,0.1385,5000,17,6139
508972,CA,INDIVIDUAL,9 years,"West Coast Arborists, Inc.",C,RENT,2021-04-10,2021-05-13,2021-05-13,Fully Paid,2021-06-13,656829,major purchase,C5,36,Not Verified,64000.0,0.0696,274.28,0.1422,8000,18,9874
1059605,TX,INDIVIDUAL,4 years,Action Trucking,B,RENT,2021-12-11,2021-11-15,2021-12-14,Fully Paid,2022-01-14,1291209,Debt consolidation,B2,36,Not Verified,45000.0,0.1141,325.74,0.1065,10000,14,11726
995902,CA,INDIVIDUAL,1 year,Naval Postgraduate School,B,RENT,2021-10-11,2021-03-13,2021-03-13,Fully Paid,2021-04-13,1220494,wedding,B5,36,Not Verified,112000.0,0.1632,201.27,0.1269,6000,29,6800
801137,CA,INDIVIDUAL,8 years,Skyline Vet Hospital,C,RENT,2021-07-11,2021-05-16,2021-04-16,Fully Paid,2021-05-16,1006691,Debt consolidation,C2,60,Not Verified,50000.0,0.1018,230.05,0.1349,10000,19,13794
642846,CA,INDIVIDUAL,< 1 year,Wells Fargo Bank,C,MORTGAGE,2021-01-11,2021-05-16,2021-04-15,Fully Paid,2021-05-15,822747,Debt consolidation,C4,60,Not Verified,65000.0,0.0462,219.59,0.1335,9575,17,13089
589755,NJ,INDIVIDUAL,< 1 year,Trinel Maintenance,B,OWN,2021-10-10,2021-09-15,2021-07-15,Fully Paid,2021-08-15,757580,other,B4,60,Not Verified,20004.0,0.0456,76.96,0.1149,3500,24,4613
684630,NV,INDIVIDUAL,2 years,Caesers Entertainment Inc.,G,RENT,2021-02-11,2021-04-16,2021-02-15,Fully Paid,2021-03-15,874124,Debt consolidation,G4,60,Verified,85000.0,0.133,815.32,0.2122,30000,18,45752
462651,FL,INDIVIDUAL,10+ years,Military,C,MORTGAGE,2021-12-09,2021-12-12,2021-12-12,Fully Paid,2022-01-12,578905,Debt consolidation,C2,36,Not Verified,67014.48,0.1194,540.81,0.1322,16000,19,19470
425618,CA,INDIVIDUAL,2 years,Banana Republic,A,OWN,2021-07-09,2021-05-16,2021-07-12,Fully Paid,2021-08-12,502027,home improvement,A4,36,Source Verified,56004.0,0.1262,319.47,0.0932,10000,23,11501
978498,IL,INDIVIDUAL,1 year,University of Chicago,D,RENT,2021-10-11,2021-03-13,2021-10-12,Charged Off,2021-11-12,1201543,credit card,D3,60,Source Verified,36000.0,0.194,129.99,0.1727,5200,23,1816
451484,GA,INDIVIDUAL,4 years,36000,C,OWN,2021-10-09,2021-12-11,2021-12-11,Fully Paid,2022-01-11,556265,major purchase,C3,36,Not Verified,36000.0,0.0783,67.94,0.1357,2000,10,2355
881568,NY,INDIVIDUAL,10+ years,"palladia,inc",B,RENT,2021-09-11,2021-04-16,2021-10-14,Fully Paid,2021-11-14,1096630,credit card,B5,36,Not Verified,108000.0,0.0836,167.73,0.1269,5000,16,6038
477532,CA,INDIVIDUAL,6 years,Hot Topic Inc,C,MORTGAGE,2021-01-10,2021-09-15,2021-03-12,Fully Paid,2021-04-12,513224,Debt consolidation,C3,36,Not Verified,79000.0,0.1634,475.56,0.1357,14000,38,16782
988627,NH,INDIVIDUAL,4 years,RewardsNOW,B,MORTGAGE,2021-11-11,2021-04-16,2021-02-14,Fully Paid,2021-03-14,1212507,Debt consolidation,B4,36,Source Verified,86000.0,0.1141,360.89,0.1242,10800,29,12830
558588,MD,INDIVIDUAL,3 years,Davis Wright Tremaine LLp,B,MORTGAGE,2021-08-10,2021-03-15,2021-02-13,Fully Paid,2021-03-13,719048,Debt consolidation,B1,36,Verified,142000.0,0.1901,584.03,0.1038,18000,28,20923
561168,MA,INDIVIDUAL,3 years,Perkin Elmer,C,RENT,2021-08-10,2021-04-16,2021-10-11,Charged Off,2021-11-11,722209,wedding,C4,36,Verified,65000.0,0.0977,686.96,0.1435,20000,15,12999
801290,RI,INDIVIDUAL,10+ years,Johnson & Wales University,D,RENT,2021-07-11,2021-04-16,2021-05-16,Current,2021-06-16,1006855,Debt consolidation,D2,60,Not Verified,51000.0,0.1795,133.73,0.1599,5500,22,7747
1049360,WA,INDIVIDUAL,10+ years,US Army,B,MORTGAGE,2021-12-11,2021-04-14,2021-02-12,Fully Paid,2021-03-12,1280775,Debt consolidation,B2,60,Verified,78000.0,0.2506,595.29,0.1065,27600,34,28087
1053289,AL,INDIVIDUAL,8 years,morgan ashley studio salon,E,MORTGAGE,2021-12-11,2021-05-16,2021-05-16,Current,2021-06-16,1284866,Debt consolidation,E2,60,Verified,50000.0,0.217,674.24,0.1903,25975,16,35703
1020469,NY,INDIVIDUAL,5 years,Morgan Stanley Smith Barney,A,RENT,2021-11-11,2021-05-16,2021-10-13,Fully Paid,2021-11-13,1249247,Debt consolidation,A5,36,Verified,110000.0,0.1954,190.52,0.089,6000,27,6735
876104,NY,INDIVIDUAL,10+ years,olympus power,A,MORTGAGE,2021-09-11,2021-04-16,2021-09-14,Fully Paid,2021-10-14,1090709,major purchase,A1,36,Verified,150000.0,0.1225,301.6,0.0542,10000,22,10858
581501,MO,INDIVIDUAL,10+ years,Forest Park Hospital,B,MORTGAGE,2021-09-10,2021-12-11,2021-12-11,Fully Paid,2022-01-11,747417,Debt consolidation,B1,36,Source Verified,35000.0,0.0518,48.67,0.1038,1500,23,1668
385375,CA,INDIVIDUAL,2 years,Liberty Plaza,B,RENT,2021-03-09,2021-05-15,2021-06-09,Fully Paid,2021-07-09,416991,educational,B5,36,Not Verified,31200.0,0.0454,39.98,0.1221,1200,17,1224
391056,CT,INDIVIDUAL,4 years,RBS Sempra Commodities,C,RENT,2021-04-09,2021-04-16,2021-09-11,Fully Paid,2021-10-11,426711,credit card,C2,36,Source Verified,132000.0,0.02,336.18,0.1284,10000,39,12005
789827,FL,INDIVIDUAL,6 years,RBS Data Services,D,MORTGAGE,2021-06-11,2021-05-16,2021-05-13,Fully Paid,2021-06-13,993801,Debt consolidation,D2,60,Not Verified,81500.0,0.1655,319.72,0.1599,13150,17,16520
470185,CA,INDIVIDUAL,10+ years,Veteran's Administration,A,MORTGAGE,2021-12-09,2021-07-12,2021-07-12,Fully Paid,2021-08-12,593495,credit card,A2,36,Not Verified,107203.0,0.0951,186.36,0.074,6000,33,6685
485998,NY,INDIVIDUAL,5 years,viacom,C,RENT,2021-03-10,2021-02-13,2021-01-13,Fully Paid,2021-02-13,619264,Debt consolidation,C5,36,Not Verified,130000.0,0.038,411.41,0.1422,12000,14,14797
854703,PA,INDIVIDUAL,10+ years,USPS,B,MORTGAGE,2021-08-11,2021-02-16,2021-12-13,Fully Paid,2022-01-13,1066970,Debt consolidation,B5,60,Verified,60000.0,0.2042,444.79,0.1199,20000,37,24461
882593,NJ,INDIVIDUAL,4 years,International Fund Services,A,RENT,2021-09-11,2021-05-16,2021-10-14,Fully Paid,2021-11-14,1097836,credit card,A2,36,Not Verified,70000.0,0.2436,138.17,0.0662,4500,24,4974
1042250,UT,INDIVIDUAL,8 years,United states air force,C,RENT,2021-11-11,2021-02-14,2021-02-14,Fully Paid,2021-03-14,1272301,Debt consolidation,C4,36,Source Verified,48000.0,0.2477,182.69,0.1527,5250,18,6455
362937,CA,INDIVIDUAL,2 years,Tecolote Research,B,MORTGAGE,2021-12-08,2021-12-11,2021-12-11,Fully Paid,2022-01-11,372627,Debt consolidation,B5,36,Not Verified,75000.0,0.1158,494.36,0.1146,15000,28,17797
994241,CA,INDIVIDUAL,6 years,,D,MORTGAGE,2021-10-11,2021-05-16,2021-01-13,Fully Paid,2021-02-13,1218653,Debt consolidation,D5,36,Verified,155142.0,0.1496,834.4,0.1825,23000,18,27185
352541,TX,INDIVIDUAL,1 year,Baylor Health Care System,D,RENT,2021-08-08,2021-09-11,2021-09-11,Fully Paid,2021-10-11,355724,credit card,D2,36,Not Verified,55161.6,0.1081,251.64,0.1317,8000,17,9085
643749,MO,INDIVIDUAL,10+ years,GORDMANS,C,MORTGAGE,2021-01-11,2021-10-15,2021-01-14,Fully Paid,2021-02-14,823839,credit card,C2,36,Not Verified,75000.0,0.1677,402.08,0.1261,12000,42,14475
744628,FL,INDIVIDUAL,9 years,department of homeland security,B,MORTGAGE,2021-05-11,2021-04-16,2021-05-16,Fully Paid,2021-06-16,943119,home improvement,B2,60,Verified,108000.0,0.0318,107.7,0.1059,5000,39,6461
437129,NJ,INDIVIDUAL,5 years,harry s peterson,C,MORTGAGE,2021-09-09,2021-04-16,2021-02-11,Fully Paid,2021-03-11,524499,home improvement,C2,36,Verified,78000.0,0.1466,270.41,0.1322,8000,18,9157
818564,WI,INDIVIDUAL,3 years,GMR Marketing,B,RENT,2021-07-11,2021-11-14,2021-02-13,Fully Paid,2021-03-13,1026523,Debt consolidation,B2,36,Not Verified,62200.0,0.0887,364.51,0.1059,11200,22,12603
632997,AK,INDIVIDUAL,8 years,DynCorp Int,B,MORTGAGE,2021-12-10,2021-01-14,2021-01-14,Fully Paid,2021-02-14,810872,other,B2,36,Verified,192000.0,0.0493,638.33,0.0925,20000,38,22980
892465,WI,INDIVIDUAL,10+ years,US EEOC,D,MORTGAGE,2021-10-11,2021-09-15,2021-09-15,Fully Paid,2021-10-15,1109361,house,D4,60,Verified,42000.0,0.0094,629.14,0.1758,25000,15,34119
690446,FL,INDIVIDUAL,5 years,Compass Group,A,MORTGAGE,2021-03-11,2021-03-14,2021-03-14,Fully Paid,2021-04-14,880867,credit card,A3,36,Verified,110000.0,0.2589,333.08,0.0692,10800,37,11969
438024,IL,INDIVIDUAL,4 years,SANUKA MEDICAL CENTER,A,RENT,2021-09-09,2021-09-14,2021-09-11,Charged Off,2021-10-11,527019,educational,A5,36,Verified,40000.0,0.0291,190.63,0.0894,6000,13,5092
311392,CA,INDIVIDUAL,1 year,UCLA,E,RENT,2021-04-08,2021-05-11,2021-05-11,Fully Paid,2021-06-11,311364,Debt consolidation,E1,36,Not Verified,66000.0,0.2149,513.98,0.1418,15000,38,18545
833951,FL,INDIVIDUAL,5 years,port st lucie nursing and restorative ce,B,MORTGAGE,2021-08-11,2021-10-14,2021-10-14,Fully Paid,2021-11-14,1043682,medical,B4,36,Not Verified,51621.0,0.1995,115.4,0.1149,3500,26,4188
533418,WA,INDIVIDUAL,5 years,Charles Wright Academy,A,RENT,2021-06-10,2021-05-16,2021-12-10,Charged Off,2022-01-10,689470,Debt consolidation,A5,36,Not Verified,30720.0,0.2047,312.82,0.0788,10000,14,1562
525780,RI,INDIVIDUAL,5 years,Polyworks LLC,A,RENT,2021-07-10,2021-04-16,2021-07-13,Fully Paid,2021-08-13,680256,wedding,A4,36,Source Verified,27360.0,0.1596,155.56,0.0751,5000,13,5600
701951,CA,INDIVIDUAL,4 years,Barnes and Noble,A,RENT,2021-03-11,2021-05-16,2021-03-12,Fully Paid,2021-04-12,893786,Debt consolidation,A1,36,Not Verified,36396.0,0.1259,301.6,0.0542,10000,29,10432
441290,NV,INDIVIDUAL,2 years,ALL Entertainment Management,E,MORTGAGE,2021-09-09,2021-05-16,2021-09-11,Charged Off,2021-10-11,535274,small business,E3,36,Verified,68000.0,0.084,713.49,0.1704,20000,12,17475
893406,IL,INDIVIDUAL,2 years,Giant Steps,B,MORTGAGE,2021-10-11,2021-04-14,2021-03-14,Fully Paid,2021-04-14,1001647,home improvement,B3,60,Not Verified,50000.0,0.1342,265.18,0.1171,12000,25,14700
863580,AZ,INDIVIDUAL,3 years,Bar S Foods,B,MORTGAGE,2021-08-11,2021-04-16,2021-08-14,Fully Paid,2021-09-14,1076660,car,B3,60,Not Verified,33276.0,0.0963,132.6,0.1099,6100,15,7592
826476,CA,INDIVIDUAL,9 years,SoCalGas,A,MORTGAGE,2021-08-11,2021-12-12,2021-08-12,Fully Paid,2021-09-12,1035351,credit card,A2,36,Not Verified,67000.0,0.1211,316.35,0.0599,10400,15,10935
634355,CA,INDIVIDUAL,9 years,Pacific Gas and Electric Company,E,MORTGAGE,2021-01-11,2021-05-16,2021-09-13,Fully Paid,2021-10-13,812661,Debt consolidation,E1,60,Source Verified,75000.0,0.1282,388.67,0.1595,16000,25,21477
784538,CA,INDIVIDUAL,10+ years,USMC,C,MORTGAGE,2021-07-11,2021-02-12,2021-02-12,Fully Paid,2021-03-12,987762,Debt consolidation,C1,36,Source Verified,86400.0,0.1746,269.52,0.1299,8000,27,8564
884493,TX,INDIVIDUAL,< 1 year,Icon Information Consultants,A,MORTGAGE,2021-09-11,2021-03-16,2021-08-12,Fully Paid,2021-09-12,1099926,Debt consolidation,A1,36,Verified,73000.0,0.1103,197.84,0.0603,6500,33,6814
764593,VA,INDIVIDUAL,7 years,"QinetiQ, North America",A,MORTGAGE,2021-05-11,2021-05-16,2021-08-11,Fully Paid,2021-09-11,965337,Debt consolidation,A2,36,Not Verified,63000.0,0.053,295.05,0.0599,9700,24,9796
414017,CA,INDIVIDUAL,10+ years,Tapemation Machining Inc.,A,RENT,2021-06-09,2021-10-13,2021-06-12,Fully Paid,2021-07-12,467777,medical,A2,36,Not Verified,55000.0,0.0065,93.58,0.0768,3000,11,3369
635605,CA,INDIVIDUAL,< 1 year,XPEM Inc.,B,RENT,2021-12-10,2021-05-15,2021-11-13,Fully Paid,2021-12-13,808567,credit card,B4,36,Not Verified,93000.0,0.0973,387.15,0.0999,12000,15,13929
865436,VA,INDIVIDUAL,9 years,The Village At Blacksburg,A,RENT,2021-08-11,2021-03-13,2021-10-12,Charged Off,2021-11-12,1078701,vacation,A4,36,Not Verified,40000.0,0.2745,49.77,0.0749,1600,45,704
872057,FL,INDIVIDUAL,3 years,Walt Disney World,B,OWN,2021-09-11,2021-07-15,2021-11-12,Fully Paid,2021-12-12,1086228,Debt consolidation,B3,36,Verified,30000.0,0.2092,235.69,0.1099,7200,6,7771
882230,OR,INDIVIDUAL,10+ years,"DSK,Inc dba McDonalds",C,MORTGAGE,2021-09-11,2021-10-14,2021-10-13,Fully Paid,2021-11-13,1097403,credit card,C5,36,Verified,59800.0,0.2135,527.06,0.1596,15000,23,18461
836134,NJ,INDIVIDUAL,5 years,Bretton Woods Research,B,RENT,2021-10-11,2021-05-16,2021-06-15,Fully Paid,2021-07-15,1046144,small business,B1,60,Not Verified,40000.0,0.0,254.44,0.0991,12000,24,15026
1008716,NY,INDIVIDUAL,< 1 year,JP Morgan Chase,B,RENT,2021-11-11,2021-04-16,2021-04-12,Charged Off,2021-05-12,1235410,credit card,B3,36,Verified,43000.0,0.182,661.52,0.1171,20000,18,3303
756891,IL,INDIVIDUAL,6 years,NCL CRUSIE LINES,A,RENT,2021-05-11,2021-05-14,2021-06-14,Fully Paid,2021-07-14,956863,credit card,A4,36,Not Verified,25200.0,0.1333,186.61,0.0749,6000,10,6718
774432,VA,INDIVIDUAL,10+ years,AmerisourceBergen Corp.,A,RENT,2021-06-11,2021-06-14,2021-06-14,Fully Paid,2021-07-14,976607,Debt consolidation,A5,36,Not Verified,35000.0,0.2691,315.63,0.0849,10000,21,11360
572412,MD,INDIVIDUAL,2 years,"Washington, DC Law Firm",B,RENT,2021-09-10,2021-05-16,2021-10-15,Fully Paid,2021-11-15,736279,Debt consolidation,B2,60,Source Verified,55000.0,0.0633,172.95,0.1075,8000,15,10378
611571,NY,INDIVIDUAL,3 years,My Gym Children's Fitness Center,C,RENT,2021-11-10,2021-05-16,2021-12-12,Fully Paid,2022-01-12,784269,Debt consolidation,C5,60,Not Verified,75000.0,0.0642,277.49,0.1372,12000,14,14906
441016,RI,INDIVIDUAL,3 years,The Car Works,D,RENT,2021-10-09,2021-04-16,2021-10-12,Fully Paid,2021-11-12,534662,credit card,D2,36,Not Verified,38004.0,0.101,415.74,0.1496,12000,11,14967
634990,NC,INDIVIDUAL,10+ years,Charlotte-Mecklenburg Board of Education,A,MORTGAGE,2021-12-10,2021-05-16,2021-02-13,Fully Paid,2021-03-13,813437,credit card,A5,36,Source Verified,50000.0,0.0578,354.62,0.0691,11500,40,12636
537275,AK,INDIVIDUAL,4 years,Northern Powerline Constructors Inc,A,MORTGAGE,2021-06-10,2021-12-12,2021-12-12,Fully Paid,2022-01-12,694059,major purchase,A3,36,Not Verified,120000.0,0.041,259.91,0.0714,8400,48,9314
765086,SC,INDIVIDUAL,2 years,Henry J. Lee Distributors,B,RENT,2021-05-11,2021-03-14,2021-09-13,Fully Paid,2021-10-13,965918,Debt consolidation,B3,36,Not Verified,31200.0,0.0996,98.21,0.1099,3000,12,3497
883428,NY,INDIVIDUAL,4 years,Healthfirst,A,RENT,2021-09-11,2021-03-16,2021-05-13,Fully Paid,2021-06-13,1098693,Debt consolidation,A4,36,Source Verified,47000.0,0.1473,516.29,0.079,16500,12,18087
784374,GA,INDIVIDUAL,10+ years,Vidalia city schools,A,MORTGAGE,2021-06-11,2021-07-14,2021-07-14,Fully Paid,2021-08-14,987580,home improvement,A4,36,Source Verified,150000.0,0.023,186.61,0.0749,6000,11,6718
496791,NJ,INDIVIDUAL,2 years,altman group,A,RENT,2021-03-10,2021-05-16,2021-04-13,Fully Paid,2021-05-13,636654,Debt consolidation,A5,36,Source Verified,42000.0,0.174,218.97,0.0788,7000,16,7883
586602,CA,INDIVIDUAL,1 year,Gen-Probe Inc,C,RENT,2021-09-10,2021-03-11,2021-02-11,Fully Paid,2021-03-11,753584,Debt consolidation,C1,36,Source Verified,51996.0,0.1253,338.05,0.1323,10000,16,10458
585560,CA,INDIVIDUAL,2 years,Primex,C,RENT,2021-09-10,2021-03-15,2021-03-12,Fully Paid,2021-04-12,752335,major purchase,C3,60,Source Verified,55000.0,0.0545,232.58,0.1398,10000,11,11785
578195,CA,INDIVIDUAL,4 years,jw molding,B,RENT,2021-09-10,2021-07-15,2021-02-11,Fully Paid,2021-03-11,743426,home improvement,B1,36,Verified,16800.0,0.0943,38.94,0.1038,1200,13,1235
1061245,AZ,INDIVIDUAL,4 years,,B,RENT,2021-12-11,2021-02-16,2021-12-14,Fully Paid,2022-01-14,1293051,Debt consolidation,B4,36,Source Verified,68000.0,0.1641,357.55,0.1242,10700,12,12872
506631,CT,INDIVIDUAL,2 years,Esteban Rodriguez,A,MORTGAGE,2021-04-10,2021-07-15,2021-02-12,Fully Paid,2021-03-12,653228,Debt consolidation,A3,36,Not Verified,16094.0,0.1625,170.17,0.0714,5500,32,6009
643662,TX,INDIVIDUAL,10+ years,AT&T,B,MORTGAGE,2021-01-11,2021-01-14,2021-01-14,Fully Paid,2021-02-14,823733,car,B4,60,Verified,70200.0,0.0299,224.11,0.0999,10550,20,12926
1029357,CA,INDIVIDUAL,4 years,full circle manager,C,RENT,2021-11-11,2021-12-14,2021-01-15,Fully Paid,2021-02-15,1258720,Debt consolidation,C5,36,Not Verified,54000.0,0.0827,316.24,0.1596,9000,16,11400
861147,CA,INDIVIDUAL,3 years,McFadden Dale Industrial Hardware,C,RENT,2021-08-11,2021-08-14,2021-08-14,Fully Paid,2021-09-14,1068847,Debt consolidation,C4,60,Source Verified,31550.07,0.1982,130.24,0.1479,5500,6,7346
889972,NJ,INDIVIDUAL,4 years,Fred Astaire of Morristown,A,RENT,2021-09-11,2021-01-16,2021-08-14,Fully Paid,2021-09-14,1106545,Debt consolidation,A5,36,Source Verified,60000.0,0.0752,381.04,0.089,12000,15,13709
